ปี,เดือน,ประเภทการทำการประมง,เครื่องมือ,ขนาดเรือ,พื้นที่ทำการประมง,ชนิดสัตว์น้ำ,ปริมาณ(ตัน),มูลค่า(พันบาท)
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,น้อยกว่า 30 ตันกรอส,อ่าวไทย,ปูอื่นๆ,7,1209
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,น้อยกว่า 30 ตันกรอส,อ่าวไทย,หมึกกล้วย,129,28043
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,น้อยกว่า 30 ตันกรอส,อ่าวไทย,หมึกกระดอง,59,9999
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,น้อยกว่า 30 ตันกรอส,อ่าวไทย,หมึกสาย,12,1440
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,น้อยกว่า 30 ตันกรอส,อ่าวไทย,หอยเชลล์,62,7801
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาดาบลาว,1,62
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาทูแขก,1,30
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาแข้งไก่,14,541
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาสีกุน,3,117
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาน้ำดอกไม้,14,784
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาจวด,1,47
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาทรายแดง,153,8153
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาทรายขาว,22,779
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาปากคม,232,7485
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาดาบเงิน,7,576
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลากะพงแดง,6,903
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาตาโต,33,1417
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาเห็ดโคน,2,189
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาดุกทะเล,5,561
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาลิ้นหมา,7,602
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาเก๋า,8,1523
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาเลยหน้าดิน,484,19563
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาเลยผิวน้ำ,7,283
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปลาเป็ด,1075,9872
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,กุ้งแชบ๊วย,1,286
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,กุ้งกุลาลาย,1,380
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,กุ้งโอคัก,6,906
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,กุ้งอื่นๆ,70,6667
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,ปูอื่นๆ,16,2761
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,หมึกกล้วย,69,14999
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,หมึกกระดอง,41,6949
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,หมึกสาย,12,1441
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,หมึกหอม,1,235
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อันดามัน,หอยเชลล์,1,126
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,ปลาทูแขก,1,30
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,ปลาแข้งไก่,2,78
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,ปลาสีกุน,8,312
2566,พฤษภาคม,พาณิชย์,อวนลากแผ่นตะเฆ่,ตั้งแต่ 30 ตันกรอส ถึงน้อยกว่า 60 ตันกรอส,อ่าวไทย,ปลาสีกุนตาโต,2,104
